"id","cidr","createdAt","createdBy","description","envTypeConfigId","envTypeId","error","indexId","instanceType","inWorkflow","loadBalancerId","name","outputs","projectId","provisionedProductId","rev","status","studyIds","studyRoles","updatedAt","updatedBy"
"1dbfd95e-9eb9-447b-88b9-999a518e422a","71.245.224.137/32","2023-01-18T22:12:43.269Z","u-74cq57xq1gBAHm-UxlT8M","test","linux_medium","prod-5g4g4cuiryx3o-pa-p243jgagteckk","""ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:environment type with id """"prod-5g4g4cuiryx3o-pa-p243jgagteckk"""" does not exist""","0","","true","","simran-test-linux-medium","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-4tjj3ynzcowbe/89a45d70-977d-11ed-ab6f-0e45a6c592e7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0ba5f622f304881fe""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0ba5f622f304881fe""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.80.166.246""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1674080093328-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-80-166-246.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}}]","aim-ahead-swb-prod","pp-4tjj3ynzcowbe","9","TERMINATING_FAILED","[]","","2024-07-17T13:37:11.180Z","u-74cq57xq1gBAHm-UxlT8M"
"9c388fb3-9d86-4e46-9294-3c972b931599","52.55.5.223/32","2022-09-30T13:11:50.578Z","u-RLELdxiEGPbfsnwRQYChK","ec2 admin linux","ec2-linux-admin-config-v0_1","prod-5g4g4cuiryx3o-pa-p243jgagteckk","""ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:environment type with id """"prod-5g4g4cuiryx3o-pa-p243jgagteckk"""" does not exist""","0","","true","","bhanu-ec2-linux-admin","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-namka6iotezu6/c0b3ad60-40c1-11ed-a7a7-12284b6b5191""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""107.22.49.86""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1664543640610-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0291198555c7870e5""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-107-22-49-86.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0291198555c7870e5""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}}]","aim-ahead-swb-prod","pp-namka6iotezu6","5","TERMINATING_FAILED","[]","","2024-02-26T19:11:42.173Z","u-ArpN21rjbdn65kQfqqqN2"
"3f401591-da43-467b-a876-741df8419983","68.42.72.189/32","2024-01-16T18:45:20.631Z","u--5Y9bWj5zqnIi_ViDt48G","Test2","sagemaker-small","prod-o5niatppdiag6-pa-vudrswc75oa4k","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","ml.t3.medium","true","","AshleyBhogal2","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-ye5ivdsvzc2di/b68eb6b0-b49f-11ee-afdb-12ef87b9ee27""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-I6U8AMASpnlR""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1705430852686-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-i6u8amaspnlr""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1705430852686-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1705430852686-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-I6U8AMASpnlR""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}}]","Research-Fellowship-C2","pp-ye5ivdsvzc2di","9","TERMINATING_FAILED","[{""S"":""rfc2-ashley-beals""}]","{}","2024-05-03T17:23:53.304Z","_system_"
"eeeafe26-68a0-4e40-8233-fabb2cbe99fd","174.163.72.124/32","2023-12-07T18:09:39.053Z","u-0t9BS42kYafJt-0SE6TnR","GianTestingAIMAHEAD","sagemaker-large","prod-o5niatppdiag6-pa-qtwxh5jtweqvo","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","","true","","GG-AIMAHEAD","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-qrvro2j7qcm6q/17271140-952c-11ee-91c3-127100cca809""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-FUxypO3HweFV""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1701972707210-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1701972707210-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-FUxypO3HweFV""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1701972707210-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-fuxypo3hwefv""},""Description"":{""S"":""SageMaker Notebook Arn""}}}]","Consortium-Development-Project","pp-qrvro2j7qcm6q","5","TERMINATING_FAILED","[{""S"":""CDP-garcia-shared""}]","{}","2024-09-13T19:21:41.812Z","_system_"
"0c582f50-458e-4c41-8166-659ad8d8deb2","144.118.0.0/16","2023-04-21T17:53:45.436Z","u-Zx_hKGIZiAKdLne_UsNRQ","For Python and ML tasks","sagemaker-large","prod-3lkuc54m5z466-pa-wj4ah4kcifm3k","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","","true","","ResearchFellowship-SageMaker-MaryLucas","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-tt3yifachwzwe/c82f8d10-e06d-11ed-9391-0ed7a8db219b""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-xjdT6DFSc2F7""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1682099760764-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1682099760764-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-xjdT6DFSc2F7""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-xjdt6dfsc2f7""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1682099760764-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}}]","Research-Fellowship","pp-tt3yifachwzwe","77","TERMINATING_FAILED","[{""S"":""Research-Fellowship-mary-lucas""}]","{}","2023-11-08T17:21:16.480Z","_system_"
"822f7ff8-19dc-481b-b781-2d4faf1b437e","128.146.83.115/32","2024-04-01T13:41:45.353Z","u-vFBzA1p_OdeILt6R5DeQV","""We will leverage the Public Health Exposome (PHE) dataset, a comprehensive spatiotemporally aligned heterogenous area-level data source, to discover contextual SDoH through the application of our combinatorial approach. These contextual SDoH will be integrated into the OCHIN EHR data. A ML approach will be applied to create models for predicting HRSNs among a subset of the OCHIN population who had been screened for these factors. These ML predictive models will then be applied to identify patients with HRSNs among the other subset of the OCHIN EHR population who have never been screened. The result of this would be an OCHIN EHR dataset with complete HRSNs and comprehensive data on contextual SDoH.""","Sagemaker-Custom-Kernels-Large","prod-o5niatppdiag6-pa-evokipi5lpj5s","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","ml.g4dn.4xlarge","true","","AIM-AHEAD-SDOH","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-kajephe5tcq2w/e43028a0-f02d-11ee-9e9e-12b42b34f463""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-x9n1y5JQ2J4F""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-x9n1y5JQ2J4F""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1711979036693-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-x9n1y5jq2j4f""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1711979036693-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1711979036693-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}}]","Consortium-Development-Project","pp-kajephe5tcq2w","27","TERMINATING_FAILED","[{""S"":""Consortium-Development-Project-md-mohaimenul-islam""}]","{}","2024-05-09T18:56:16.649Z","_system_"
"fef88631-0e3d-4b9f-856b-71a3cbf84c51","72.177.250.39/32","2024-03-17T13:54:47.605Z","u-ITUdPtzDjj4LMNDPnskmm","Test","sagemaker-custom-kernels-large","prod-o5niatppdiag6-pa-vudrswc75oa4k","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","ml.g4dn.4xlarge","true","","MRI","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-vykf636jtwxws/38d62720-e466-11ee-b297-122a3210a669""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1710683816715-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-rvvde8vddcea""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1710683816715-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1710683816715-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-RVVDe8vDdCEA""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-RVVDe8vDdCEA""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}}]","Consortium-Development-Project","pp-vykf636jtwxws","11","TERMINATING_FAILED","[]","","2025-01-17T00:53:28.607Z","u-ITUdPtzDjj4LMNDPnskmm"
"1b8fbd76-7339-43a0-829e-0f9f4bca1fc9","68.8.2.22/32","2023-11-29T20:39:41.382Z","u-IAOgA8EYPPonnF-1vZ_xu","Test","sagemaker-small","prod-o5niatppdiag6-pa-qtwxh5jtweqvo","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","","true","","vivian-test-demo","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-pqc5rvcnmeylo/b9b75450-8ef7-11ee-a4c1-0e785a20676b""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-zawgXBREiTVf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1701290509720-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1701290509720-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-zawgXBREiTVf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1701290509720-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-zawgxbreitvf""},""Description"":{""S"":""SageMaker Notebook Arn""}}}]","Research-Fellowship-C2","pp-pqc5rvcnmeylo","23","TERMINATING_FAILED","[{""S"":""rfc2-vivian-huangfu""}]","{}","2024-02-24T17:17:24.076Z","_system_"
"e071d53b-99c5-4937-b7e5-232e57c2bc38","144.118.0.0/16","2023-10-12T15:38:49.902Z","u-Zx_hKGIZiAKdLne_UsNRQ","Main workspace","windows-large","prod-wksgqqvm6wm5g-pa-r7whn5rgrssdq","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","","true","","ResearchFellowship-Main-MaryLucas","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-tujgybgg5y3iu/bfe946b0-6915-11ee-a26e-0abac5d5836d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-100-24-56-130.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""100.24.56.130""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1697125260074-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-099f61ff22befb37d""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-099f61ff22befb37d""},""Description"":{""S"":""EC2 Windows Instance Id""}}}]","Research-Fellowship","pp-tujgybgg5y3iu","14","TERMINATING_FAILED","[{""S"":""Research-Fellowship-mary-lucas""}]","{}","2024-03-20T20:00:44.732Z","_system_"
"a5afe986-edd0-46ce-bf50-e4a91d2b86d6","128.62.187.167/32","2023-09-18T20:08:11.800Z","u-sWk9McTIsstbQmR43FmDu","Workspace at the pharmacy building","windows-large","prod-iegickme3ylny-pa-icjkiwjlz23le","ALB Termination has failed with the folowing error.         Please contact your administrator. Retry the termination to terminate the workspace. Reason:You are not authorized to perform this operation","research","","true","","research-fellowship-phrbdg","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-shcib4cmkepmg/671b5370-565f-11ee-b49a-12f4c77a5bf9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""52.90.243.6""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1695067822289-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-00dc3d8371d194a7c""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-52-90-243-6.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-00dc3d8371d194a7c""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]","Research-Fellowship","pp-shcib4cmkepmg","145","TERMINATING_FAILED","[]","","2023-12-18T15:01:25.467Z","u-sWk9McTIsstbQmR43FmDu"
